gene,gene_name,tpm
ENSG00000146918,NCAPG2,17.87875225392324
ENSG00000117868,ESYT2,17.248330806323686
ENSG00000126870,WDR60,32.91888262968665
ENSG00000182378,PLCXD1,30.934448632948023
ENSG00000178605,GTPBP6,27.87683825193783
ENSG00000226179,LINC00685,6.199099994627323
ENSG00000167393,PPP2R3B,5.998957775052561
ENSG00000169100,SLC25A6,1200.608581206601
ENSG00000169093,ASMTL,5.5315168616955885
ENSG00000197976,AKAP17A,16.625341695790578
ENSG00000169084,DHRSX,9.423937959632347
ENSG00000214717,ZBED1,9.5763008694943
ENSG00000002586,CD99,38.36758202121337
ENSG00000056998,GYG2,1.290041362245816
ENSG00000006756,ARSD,0.711380833501808
ENSG00000183943,PRKX,21.338239717740056
ENSG00000205664,RP11-706O15.1,7.885178746270414
ENSG00000234449,RP11-706O15.3,3.8019058500919387
ENSG00000205663,RP11-706O15.5,1.3229559978257504
ENSG00000236513,RP11-707P20.1,0.3296772370183752
ENSG00000130021,HDHD1,24.29816795444851
ENSG00000006757,PNPLA4,53.593255383028186
ENSG00000205642,VCX3B,1.2085510951245269
ENSG00000177138,FAM9B,0.38329624014052643
ENSG00000101849,TBL1X,19.210202351253486
ENSG00000073464,CLCN4,2.1054749146777394
ENSG00000101871,MID1,0.7642035147954125
ENSG00000234129,RP11-120D5.1,1.6085700936645362
ENSG00000004961,HCCS,61.00515352253229
ENSG00000047648,ARHGAP6,21.811785765115886
ENSG00000005302,MSL3,18.729223966811222
ENSG00000101911,PRPS2,29.115118695328103
ENSG00000205542,TMSB4X,1405.6776439345826
ENSG00000235385,GS1-600G8.5,1.9839031155195948
ENSG00000226985,RP11-142G7.2,0.30525670094294
ENSG00000226434,RP11-1L9.1,0.47036076006164323
ENSG00000176896,TCEANC,1.8952459519413842
ENSG00000123595,RAB9A,20.445297507329574
ENSG00000196459,TRAPPC2,16.438206066082078
ENSG00000046651,OFD1,24.598381283810653
ENSG00000046653,GPM6B,2.8675549045970272
ENSG00000046647,GEMIN8,9.03294394181587
ENSG00000181544,FANCB,7.521259670624526
ENSG00000130150,MOSPD2,7.803953919758641
ENSG00000102048,ASB9,0.5051334799081869
ENSG00000165195,PIGA,6.173617696113825
ENSG00000087842,PIR,7.523914076719683
ENSG00000102010,BMX,0.8908186855343536
ENSG00000147003,TMEM27,0.7135043583779328
ENSG00000169239,CA5B,1.2818127033508326
ENSG00000169249,ZRSR2,8.342798357075308
ENSG00000182287,AP1S2,35.819086729254096
ENSG00000238178,RP11-431J24.2,0.5046025986891557
ENSG00000047230,CTPS2,5.130966981936548
ENSG00000169895,SYAP1,68.61666300039212
ENSG00000086712,TXLNG,31.50275697792092
ENSG00000102054,RBBP7,59.2492638905866
ENSG00000169891,REPS2,2.4003794318495713
ENSG00000177324,BEND2,0.5900744749531788
ENSG00000102098,SCML2,10.543035569350117
ENSG00000044446,PHKA2,5.115305985975128
ENSG00000131828,PDHA1,94.88333851500832
ENSG00000180815,MAP3K15,1.1575864980975317
ENSG00000147010,SH3KBP1,7.952069779868346
ENSG00000173681,CXorf23,2.31358035253797
ENSG00000173674,EIF1AX,324.6301492690456
ENSG00000177189,RPS6KA3,14.301674600091014
ENSG00000012174,MBTPS2,6.056027506098415
ENSG00000230797,YY2,2.1267101634389873
ENSG00000102172,SMS,154.94644331436973
ENSG00000123131,PRDX4,165.18262953911983
ENSG00000123130,ACOT9,16.945728511475906
ENSG00000233785,RP13-314C10.5,1.0328294116251997
ENSG00000130066,SAT1,53.64740526736937
ENSG00000184831,APOO,35.977289332525395
ENSG00000174010,KLHL15,2.670332531726936
ENSG00000130741,EIF2S3,165.54601773354668
ENSG00000005889,ZFX,12.591706193591518
ENSG00000067992,PDK3,0.8634783027542469
ENSG00000101868,POLA1,9.42075267231816
ENSG00000099399,MAGEB2,9.727602016918194
ENSG00000198814,GK,3.093975744513834
ENSG00000157625,TAB3,5.982500457262593
ENSG00000198947,DMD,11.916690723593346
ENSG00000189023,MAGEB16,10.756715260010175
ENSG00000165164,CXorf22,0.9064796814957741
ENSG00000130962,PRRG1,3.5125755857199352
ENSG00000147036,LANCL3,6.397384129935476
ENSG00000047597,XK,40.73026888651173
ENSG00000165168,CYBB,1.1355549275077368
ENSG00000165169,DYNLT3,26.32586877053818
ENSG00000147041,SYTL5,0.7004977685116685
ENSG00000156313,RPGR,4.489131588127827
ENSG00000156298,TSPAN7,0.5553017551066353
ENSG00000235806,RP4-646N3.1,0.3002133293621436
ENSG00000165175,MID1IP1,33.25599220377146
ENSG00000183337,BCOR,21.3355853116449
ENSG00000182220,ATP6AP2,34.066116944013075
ENSG00000185753,CXorf38,4.5326638480883865
ENSG00000180182,MED14,8.94959559042797
ENSG00000234636,MED14-AS1,0.5539745520590573
ENSG00000124486,USP9X,26.067329616869984
ENSG00000215301,DDX3X,56.70501564837957
ENSG00000147044,CASK,1.1366166899457992
ENSG00000171657,GPR82,0.6240508729711757
ENSG00000069509,FUNDC1,31.21873552573923
ENSG00000189037,DUSP21,2.387107401373791
ENSG00000147050,KDM6A,5.931270419626083
ENSG00000147121,KRBOX4,3.7663368084168485
ENSG00000251192,ZNF674,1.0349529365013246
ENSG00000230844,ZNF674-AS1,6.569920526120616
ENSG00000147119,CHST7,0.5568943987637288
ENSG00000102218,RP2,1.1992606737914808
ENSG00000102221,JADE3,2.1484762934192667
ENSG00000147123,NDUFB11,259.6152498991707
ENSG00000182872,RBM10,23.821967500977525
ENSG00000130985,UBA1,21.638718487711714
ENSG00000102225,CDK16,29.105031952166513
ENSG00000102226,USP11,9.04011083827279
ENSG00000147124,ZNF41,1.6852824298145443
ENSG00000196741,CXorf24,6.773778914228597
ENSG00000078061,ARAF,25.90647260750353
ENSG00000008056,SYN1,0.5996303368957404
ENSG00000102265,TIMP1,261.5670347009389
ENSG00000126767,ELK1,31.044341045287485
ENSG00000126756,UXT,355.3782585941137
ENSG00000197779,ZNF81,4.776869208842737
ENSG00000147118,ZNF182,1.968242119558174
ENSG00000017483,SLC38A5,54.62502303221533
ENSG00000068438,FTSJ1,26.805785392542383
ENSG00000224292,AF196972.9,0.9298384551331468
ENSG00000102312,PORCN,1.7524389040219914
ENSG00000147155,EBP,99.79478611287547
ENSG00000068354,TBC1D25,5.429056786422567
ENSG00000204620,AC115618.1,0.8472864255737953
ENSG00000102317,RBM3,225.46472284133162
ENSG00000101940,WDR13,42.776815985877
ENSG00000101945,SUV39H1,9.537015659285993
ENSG00000171433,GLOD5,1.0086743161592802
ENSG00000102145,GATA1,162.31082758477055
ENSG00000094631,HDAC6,14.330076745309182
ENSG00000102109,PCSK1N,1.7500499385363508
ENSG00000126768,TIMM17B,182.46918379321377
ENSG00000102103,PQBP1,152.8051339174074
ENSG00000102100,SLC35A2,15.698157646752584
ENSG00000102096,PIM2,89.15114855251893
ENSG00000068308,OTUD5,29.33676160427363
ENSG00000068400,GRIPAP1,14.902366699424817
ENSG00000068323,TFE3,6.568062441854007
ENSG00000147144,CCDC120,0.5603451266874316
ENSG00000243279,PRAF2,4.799431660651564
ENSG00000196998,WDR45,27.03087902941161
ENSG00000068394,GPKOW,17.342296782092212
ENSG00000017621,MAGIX,1.8034035010489866
ENSG00000102007,PLP2,115.74511233866787
ENSG00000012211,PRICKLE3,13.235665112276363
ENSG00000102003,SYP,3.9343607142402233
ENSG00000101997,CCDC22,14.631086396499873
ENSG00000049769,PPP1R3F,1.5260180641051846
ENSG00000270012,LL0XNC01-7P3.1,0.8950657352866033
ENSG00000205777,GAGE1,3.1587432532356403
ENSG00000068985,PAGE1,0.4730151661567992
ENSG00000234390,USP27X-AS1,0.4931886524799848
ENSG00000242013,USP27X,1.4442623563743797
ENSG00000171365,CLCN5,3.8799453892895253
ENSG00000184205,TSPYL2,3.5223968882720125
ENSG00000270189,RP11-258C19.7,1.8583497072187156
ENSG00000126012,KDM5C,11.61860091910733
ENSG00000124313,IQSEC2,8.9381816442188
ENSG00000072501,SMC1A,84.34401911419143
ENSG00000158423,RIBC1,0.45947769507150366
ENSG00000072506,HSD17B10,188.53184731455008
ENSG00000086758,HUWE1,33.921982693046104
ENSG00000172943,PHF8,5.838100765686107
ENSG00000184083,FAM120C,3.9298482238784582
ENSG00000158526,TSR2,36.06515017427506
ENSG00000130119,GNL3L,11.53100551796718
ENSG00000102316,MAGED2,8.052140889655726
ENSG00000169188,APEX2,24.85081530345999
ENSG00000158578,ALAS2,262.9544927668769
ENSG00000238269,PAGE2B,3.2274923711001806
ENSG00000182518,FAM104B,29.277302907742133
ENSG00000256045,MTRNR2L10,0.48841072150870407
ENSG00000247746,USP51,4.225814503488353
ENSG00000083750,RRAGB,4.517268292736481
ENSG00000188021,UBQLN2,8.679907931160121
ENSG00000204271,SPIN3,1.5897238103889284
ENSG00000186787,SPIN2B,14.289464332053296
ENSG00000226310,RP3-323P24.3,0.6280324821139097
ENSG00000147059,SPIN2A,1.5541547687138382
ENSG00000165591,FAAH2,0.3187941720282356
ENSG00000198455,ZXDB,0.7875622884327852
ENSG00000186767,SPIN4,8.15327376188117
ENSG00000184675,AMER1,2.6448502332134383
ENSG00000102043,MTMR8,1.1605063448022033
ENSG00000001497,LAS1L,31.258551617166574
ENSG00000147065,MSN,67.29317612134733
ENSG00000237311,RP6-159A1.3,1.7906623517922378
ENSG00000089472,HEPH,4.586813732429569
ENSG00000169083,AR,3.2866856270221594
ENSG00000079482,OPHN1,0.6837750101121856
ENSG00000181704,YIPF6,39.088518716657745
ENSG00000130052,STARD8,0.7740248173474896
ENSG00000090776,EFNB1,0.7573020589480068
ENSG00000181191,PJA1,1.9164812007026322
ENSG00000189401,OTUD6A,0.3272882715327348
ENSG00000089289,IGBP1,101.32053873637113
ENSG00000120509,PDZD11,66.16850425882974
ENSG00000090889,KIF4A,30.80199376879974
ENSG00000082458,DLG3,1.9289569093498653
ENSG00000147164,SNX12,15.234963783147863
ENSG00000184481,FOXO4,3.5351380375287613
ENSG00000204165,CXorf65,0.3458691141988268
ENSG00000147168,IL2RG,17.25762122765674
ENSG00000184634,MED12,7.73998273286538
ENSG00000196338,NLGN3,0.3440110299322176
ENSG00000147130,ZMYM3,8.585941955391597
ENSG00000147140,NONO,126.22072599320101
ENSG00000147133,TAF1,13.139044730412685
ENSG00000147162,OGT,25.119175759680264
ENSG00000147174,ACRC,0.6551074242845009
ENSG00000102309,PIN4,53.81144756405001
ENSG00000186871,ERCC6L,4.352429674227293
ENSG00000198034,RPS4X,5071.396004027229
ENSG00000125931,CITED1,5.9740063577580935
ENSG00000147099,HDAC8,12.743272781624926
ENSG00000067177,PHKA1,2.132018975629299
ENSG00000204116,CHIC1,0.8220695676698133
ENSG00000229807,XIST,72.71586233314153
ENSG00000225470,JPX,42.654713305499826
ENSG00000230590,FTX,4.778992733718862
ENSG00000131263,RLIM,8.769626857176393
ENSG00000131269,ABCB7,14.593128389339142
ENSG00000094841,UPRT,6.596464587072177
ENSG00000102390,PBDC1,17.506073638163336
ENSG00000085224,ATRX,26.87479995101644
ENSG00000102158,MAGT1,14.698508311316834
ENSG00000131174,COX7B,363.03914002534344
ENSG00000165240,ATP7A,6.497455239722857
ENSG00000102144,PGK1,191.64705830782515
ENSG00000187325,TAF9B,12.135148345224685
ENSG00000078596,ITM2A,33.88561732954246
ENSG00000165288,BRWD3,7.197156686405979
ENSG00000198157,HMGN5,17.88671547220871
ENSG00000131171,SH3BGRL,32.1607842489101
ENSG00000155008,APOOL,6.69812834051665
ENSG00000147180,ZNF711,3.381447924619229
ENSG00000124429,POF1B,5.941888044006706
ENSG00000188419,CHM,3.865611596375683
ENSG00000102271,KLHL4,0.9770868836269238
ENSG00000179083,FAM133A,3.151045475559688
ENSG00000204086,RPA4,2.613528241290598
ENSG00000102362,SYTL4,3.0902595759806153
ENSG00000101811,CSTF2,22.94256276165234
ENSG00000188917,TRMT2B,9.034536585472962
ENSG00000102384,CENPI,3.9699297559153135
ENSG00000126953,TIMM8A,106.456814530498
ENSG00000010671,BTK,18.350705657641974
ENSG00000241343,RPL36A,240.55316340802688
ENSG00000102393,GLA,22.338685375004353
ENSG00000126945,HNRNPH2,27.31569680342185
ENSG00000198960,ARMCX6,13.613652540226578
ENSG00000102401,ARMCX3,15.56331381711866
ENSG00000158164,TMSB15A,0.43903876813880244
ENSG00000125962,ARMCX5,5.982500457262593
ENSG00000198932,GPRASP1,0.2970280420479564
ENSG00000223546,LINC00630,1.4562071838025819
ENSG00000239407,LL0XNC01-237H1.2,1.291368565293394
ENSG00000102409,BEX4,62.98135886037593
ENSG00000180964,TCEAL8,33.780768288783804
ENSG00000133134,BEX2,14.458815440924248
ENSG00000185222,WBP5,22.958223757613762
ENSG00000133142,TCEAL4,0.7758829016140989
ENSG00000172465,TCEAL1,3.3336686149064207
ENSG00000123562,MORF4L2,151.60109531264465
ENSG00000231154,MORF4L2-AS1,1.432052088336662
ENSG00000158427,TMSB15B,0.41063662292063324
ENSG00000176274,SLC25A53,4.365170823484042
ENSG00000123575,FAM199X,15.559597648585441
ENSG00000089682,RBM41,7.9876388215434355
ENSG00000198088,NUP62CL,12.810960137051403
ENSG00000147224,PRPS1,45.69639724993909
ENSG00000157514,TSC22D3,0.925856845990413
ENSG00000101843,PSMD10,39.299013120003615
ENSG00000101844,ATG4A,19.555009703014253
ENSG00000188153,COL4A5,1.9300186717879277
ENSG00000101888,NXT2,17.350790881596712
ENSG00000068366,ACSL4,6.613452786081174
ENSG00000157600,TMEM164,11.046841846210725
ENSG00000101935,AMMECR1,33.91667388085579
ENSG00000133136,GNG5P2,1.6160024307309728
ENSG00000101901,ALG13,41.84671209013434
ENSG00000228532,RP1-241P17.4,9.956677262930157
ENSG00000204019,CT83,2.4404609638864265
ENSG00000230159,RP11-232D9.3,41.85228634293417
ENSG00000131725,WDR44,6.472769263037907
ENSG00000147251,DOCK11,6.662824739451076
ENSG00000131724,IL13RA1,8.65097490472292
ENSG00000175556,LONRF3,7.439769403503237
ENSG00000101856,PGRMC1,68.49164047331027
ENSG00000077713,SLC25A43,7.023027646563746
ENSG00000005022,SLC25A5,600.5699966534257
ENSG00000018610,CXorf56,7.169019981797326
ENSG00000077721,UBE2A,83.74067260876247
ENSG00000186416,NKRF,12.161692406176247
ENSG00000125354,SEPT6,47.39256274474377
ENSG00000198918,RPL39,2513.138868212407
ENSG00000125351,UPF3B,47.52156688096836
ENSG00000125352,RNF113A,28.65325203477096
ENSG00000125356,NDUFA1,265.2173739629974
ENSG00000101882,NKAP,52.004062453858296
ENSG00000203989,RHOXF2B,0.33976398017996806
ENSG00000131721,RHOXF2,0.3068493446000336
ENSG00000177485,ZBTB33,7.700962963266589
ENSG00000005893,LAMP2,27.14236408540816
ENSG00000158290,CUL4B,16.376092963455427
ENSG00000232119,MCTS1,114.56602515119958
ENSG00000171155,C1GALT1C1,6.4093289573636785
ENSG00000260585,RP13-192B19.2,0.9632839719321125
ENSG00000125676,THOC2,71.78549299678936
ENSG00000101966,XIAP,23.22870773871016
ENSG00000232412,RP1-315G1.3,0.5691046668014464
ENSG00000101972,STAG2,29.444795932346477
ENSG00000183918,SH2D1A,0.7071337837495584
ENSG00000102038,SMARCA1,0.7726976142999117
ENSG00000122126,OCRL,3.3363230210015766
ENSG00000188706,ZDHHC9,10.011888909709402
ENSG00000156697,UTP14A,38.14248838434414
ENSG00000085185,BCORL1,3.8496851598047472
ENSG00000102034,ELF4,9.05099390326293
ENSG00000156709,AIFM1,44.37317581150382
ENSG00000134594,RAB33A,0.9224061180667101
ENSG00000056277,ZNF280C,2.1699769827900304
ENSG00000102078,SLC25A14,12.055516162370006
ENSG00000134597,RBMX2,53.02733600354093
ENSG00000165675,ENOX2,19.647913916344713
ENSG00000147255,IGSF1,2.2493437250351946
ENSG00000213468,RP11-453F18__B.1,1.0928189893757252
ENSG00000134602,MST4,21.13570853267965
ENSG00000123728,RAP2C,12.091881525873642
ENSG00000232160,RAP2C-AS1,1.0362801395489025
ENSG00000076770,MBNL3,1.597421588064881
ENSG00000156531,PHF6,34.138316789801316
ENSG00000165704,HPRT1,94.59002664149358
ENSG00000223749,MIR503HG,1.8676401285517616
ENSG00000170965,PLAC1,0.4995592271083592
ENSG00000156504,FAM122B,25.91682479127464
ENSG00000156500,FAM122C,31.854465785529094
ENSG00000101928,MOSPD1,11.050027133524914
ENSG00000184785,SMIM10,34.611331955958114
ENSG00000134590,FAM127A,36.9336718486101
ENSG00000203950,FAM127B,46.37937593822273
ENSG00000169551,CT55,1.2361569185141494
ENSG00000186376,ZNF75D,1.6693559932436086
ENSG00000173275,ZNF449,1.8907334615796187
ENSG00000165359,DDX26B,3.7575772683028337
ENSG00000169446,MMGT1,17.725593022232736
ENSG00000198689,SLC9A6,3.4998344364631864
ENSG00000022267,FHL1,4.024875962085043
ENSG00000129680,MAP7D3,14.368034752469914
ENSG00000102241,HTATSF1,61.724232133710046
ENSG00000129675,ARHGEF6,0.8695834367731057
ENSG00000232611,RP11-1114A5.4,3.7650096053692708
ENSG00000147274,RBMX,176.59206325792886
ENSG00000129682,FGF13,1.5342467230001682
ENSG00000101974,ATP11C,16.57013004901133
ENSG00000155495,MAGEC1,2.283320123053191
ENSG00000102081,FMR1,7.070010634448006
ENSG00000010404,IDS,10.494725378418277
ENSG00000241769,LINC00893,0.4642556260427844
ENSG00000197620,CXorf40A,12.043305894332288
ENSG00000155984,TMEM185A,5.477897858573437
ENSG00000197021,CXorf40B,37.66150999990188
ENSG00000235703,LINC00894,0.4215196879107728
ENSG00000171100,MTM1,2.903920268100664
ENSG00000063601,MTMR1,6.3307585369470605
ENSG00000102181,CD99L2,3.87967994868001
ENSG00000029993,HMGB3,119.93403059743356
ENSG00000160131,VMA21,113.6781263123699
ENSG00000270052,WI2-80269A6.1,0.41169838535869563
ENSG00000102287,GABRE,4.726170052425258
ENSG00000011677,GABRA3,0.9964640481215625
ENSG00000197172,MAGEA6,73.61836040549457
ENSG00000213401,MAGEA12,58.50656106516195
ENSG00000198930,CSAG1,153.12100824273097
ENSG00000221867,MAGEA3,81.8475501816972
ENSG00000147400,CETN2,26.786939109266775
ENSG00000147383,NSDHL,15.712491439666428
ENSG00000235961,PNMA6C,4.713163462558994
ENSG00000198681,MAGEA1,31.7336903081995
ENSG00000063587,ZNF275,8.195213378184635
ENSG00000259886,U82695.10,0.7554439746813976
ENSG00000213397,HAUS7,3.452320567359894
ENSG00000147382,FAM58A,61.42428424495742
ENSG00000260081,RP11-66N11.8,1.7333271801368682
ENSG00000130829,DUSP9,7.276788869260659
ENSG00000130822,PNCK,0.73659769140579
ENSG00000130821,SLC6A8,19.196930320777707
ENSG00000185825,BCAP31,108.52353511618647
ENSG00000101986,ABCD1,3.480191831359032
ENSG00000067829,IDH3G,47.767364885379806
ENSG00000180879,SSR4,461.1916450871459
ENSG00000089820,ARHGAP4,2.688382493173997
ENSG00000102030,"NAA10",268.53936319108516
ENSG00000102032,RENBP,8.554354522859242
ENSG00000172534,HCFC1,35.691940677296124
ENSG00000177854,TMEM187,3.422060337875115
ENSG00000184216,IRAK1,75.64977739011745
ENSG00000169057,MECP2,27.3164931252504
ENSG00000196924,FLNA,39.690007137820096
ENSG00000102119,EMD,106.80082556043023
ENSG00000147403,RPL10,13633.002364338436
ENSG00000013563,DNASE1L1,9.148941488174184
ENSG00000102125,TAZ,11.617008275450235
ENSG00000071553,ATP6AP1,27.601576339870153
ENSG00000203879,GDI1,14.465982337381169
ENSG00000071859,FAM50A,84.74908148431223
ENSG00000130827,PLXNA3,3.8499506004142625
ENSG00000196976,LAGE3,430.864790009379
ENSG00000102178,UBL4A,107.98017818850802
ENSG00000126903,SLC10A3,43.918210606794084
ENSG00000071889,FAM3A,48.97352701501869
ENSG00000160211,G6PD,57.691658393949055
ENSG00000073009,IKBKG,20.293730919296166
ENSG00000160219,GAB3,10.68584261726951
ENSG00000130826,DKC1,160.92363495944204
ENSG00000130830,MPP1,176.91059198934758
ENSG00000165775,FUNDC2,141.74422371889236
ENSG00000214827,MTCP1,0.634403056742284
ENSG00000182712,CMC4,1.6842206673764821
ENSG00000185515,BRCC3,29.732268112451873
ENSG00000155959,VBP1,143.67663135616593
ENSG00000155962,CLIC2,46.74541853874474
ENSG00000185973,TMLHE,9.538077421724054
ENSG00000124333,VAMP7,42.330875761890795
ENSG00000185203,WASIR1,0.9866427455694852
ENSG00000172748,ZNF596,0.6466133247800017
ENSG00000147364,FBXO25,9.293341179750673
ENSG00000272005,RP11-91J19.4,0.321183137513876
ENSG00000180190,TDRP,4.239617415183163
ENSG00000104714,ERICH1,20.333812451333024
ENSG00000182372,CLN8,17.55544559153324
ENSG00000253982,CTD-2336O2.1,17.156753796040807
ENSG00000104728,ARHGEF10,8.300062418943297
ENSG00000254319,RP11-134O21.1,14.117724257696702
ENSG00000246089,RP11-115C21.2,10.5512642282451
ENSG00000147316,MCPH1,9.57391190400866
ENSG00000091879,ANGPT2,1.3566669552342316
ENSG00000271927,CTD-2541M15.4,0.3567521791889664
ENSG00000155189,AGPAT5,27.92143227433645
ENSG00000147324,MFHAS1,14.253364409159174
ENSG00000104626,ERI1,18.206571406675007
ENSG00000173281,PPP1R3B,4.4551551901098305
ENSG00000253426,RP11-10A14.4,1.5517658032281978
ENSG00000248538,RP11-10A14.5,0.408778538654024
ENSG00000173273,TNKS,6.6118601424240815
ENSG00000175806,MSRA,2.6629001946604993
ENSG00000254093,PINX1,23.990522288019932
ENSG00000104643,MTMR9,6.803508262494344
ENSG00000136574,GATA4,0.3671043629600748
ENSG00000154328,NEIL2,18.864598677664176
ENSG00000079459,FDFT1,45.821154336411425
ENSG00000255046,RP11-297N6.4,2.4102007344016485
ENSG00000164733,CTSB,38.602231520025164
ENSG00000186523,FAM86B1,4.253951208097006
ENSG00000255495,FAM85A,0.7995071158609873
ENSG00000145002,FAM86B2,0.6399773095421116
ENSG00000154359,LONRF1,1.7168698623469008
ENSG00000164741,DLC1,1.700147103947418
ENSG00000104723,TUSC3,28.527433185860563
ENSG00000104219,ZDHHC2,4.287131284286456
ENSG00000198791,CNOT7,84.75943366808333
ENSG00000155975,VPS37A,14.284686401082016
ENSG00000078674,PCM1,63.983928042516354
ENSG00000104763,ASAH1,89.92225352316176
ENSG00000245281,CTD-2547L16.1,0.7116462741113236
ENSG00000171428,"NAT1",2.5471680889116977
ENSG00000104613,INTS10,38.317944627233956
ENSG00000147416,ATP6V1B2,24.852142506507565
ENSG00000147443,DOK2,0.46186666055714404
ENSG00000130227,XPO7,12.78945944768064
ENSG00000158856,DMTN,17.326901226740308
ENSG00000158863,FAM160B2,3.752268456112522
ENSG00000173566,NUDT18,4.364639942265011
ENSG00000168476,REEP4,18.301068263662557
ENSG00000168487,BMP1,2.596009161062568
ENSG00000168495,POLR3D,25.83666172720093
ENSG00000104635,SLC39A14,7.724852618122991
ENSG00000120910,PPP3CC,11.651515554687263
ENSG00000120896,SORBS3,4.353756877274871
ENSG00000120913,PDLIM2,3.681130372762341
ENSG00000241852,C8orf58,2.343309700803717
ENSG00000158941,CCAR2,9.25671037563752
ENSG00000253200,RP11-582J16.5,0.36896244722668403
ENSG00000147439,BIN3,14.992881947269636
ENSG00000008853,RHOBTB2,0.805612249879846
ENSG00000120889,TNFRSF10B,3.2696974280131608
ENSG00000104689,TNFRSF10A,6.572840372825287
ENSG00000147457,CHMP7,9.15955911255481
ENSG00000104679,R3HCC1,29.63352420571207
ENSG00000197217,ENTPD4,3.8117271526440164
ENSG00000253986,CTC-756D1.3,0.6123714861524893
ENSG00000147454,SLC25A37,329.4083456809359
ENSG00000147437,GNRH1,0.5276959317170129
ENSG00000104756,KCTD9,10.686904379707572
ENSG00000184661,CDCA2,17.69533279274796
ENSG00000221914,PPP2R2A,33.96286054691151
ENSG00000104765,BNIP3L,64.73406320500744
ENSG00000092964,DPYSL2,0.3612646695507316
ENSG00000104228,TRIM35,1.74527200756507
ENSG00000120899,PTK2B,7.376063657219493
ENSG00000120915,EPHX2,11.337764754239824
ENSG00000120885,CLU,1.6122862621977545
ENSG00000147419,CCDC25,32.30916554962932
ENSG00000171320,ESCO2,10.411642467639895
ENSG00000168078,PBK,20.8915031719253
ENSG00000134014,ELP3,8.131773072510406
ENSG00000186918,ZNF395,1.8931224270652593
ENSG00000012232,EXTL3,1.5196474894768102
ENSG00000104299,INTS9,5.433303836174817
ENSG00000147421,HMBOX1,13.59241729146533
ENSG00000197892,KIF13B,2.7356309216677737
ENSG00000133872,TMEM66,68.38997671986579
ENSG00000272256,RP11-489E7.4,0.7002323279021528
ENSG00000104660,LEPROTL1,46.61721072434871
ENSG00000271869,RP11-51J9.5,2.934445938194958
ENSG00000104671,DCTN6,18.23576987372172
ENSG00000197265,GTF2E2,47.25878067754791
ENSG00000104687,GSR,18.534921440645803
ENSG00000104695,PPP2CB,22.46530054574329
ENSG00000133863,TEX15,8.037541656132369
ENSG00000165392,WRN,14.527829999398303
ENSG00000253377,RP11-566H8.3,0.4714225224997056
ENSG00000272338,RP11-722E23.2,0.3886050523308385
ENSG00000172728,FUT10,5.014969435578231
ENSG00000129696,TTI2,4.235901246649945
ENSG00000198042,MAK16,20.522806165308133
ENSG00000253642,RP11-317N12.1,3.458956582597784
ENSG00000147475,ERLIN2,8.16654579235695
ENSG00000147471,PROSC,20.290811072591495
ENSG00000104221,BRF2,5.550097704361681
ENSG00000156675,RAB11FIP1,57.82092797078315
ENSG00000187840,EIF4EBP1,249.4334789993713
ENSG00000129691,ASH2L,29.86923546696192
ENSG00000147465,STAR,28.635202073323896
ENSG00000175324,LSM1,282.7367196316365
ENSG00000156735,BAG4,29.777393016069524
ENSG00000085788,DDHD2,17.084553950252563
ENSG00000147548,WHSC1L1,84.99302140445707
ENSG00000272092,RP11-350N15.5,1.268806113484568
ENSG00000165046,LETM2,1.6805044988432638
ENSG00000147526,TACC1,13.893957823875052
ENSG00000169499,PLEKHA2,2.5599092381684465
ENSG00000169490,TM2D2,33.6565420835305
ENSG00000168615,ADAM9,7.037892320696619
ENSG00000254082,CTD-2024D23.1,0.4427549366720208
ENSG00000147533,GOLGA7,78.24658287300858
ENSG00000147536,GINS4,15.292298954803233
ENSG00000158669,AGPAT6,13.029948639901773
ENSG00000029534,ANK1,67.33644294069838
ENSG00000260588,RP11-930P14.2,2.074418363364414
ENSG00000083168,KAT6A,15.301058494917248
ENSG00000070718,AP3M2,11.454558622426688
ENSG00000104368,PLAT,0.37241317515038685
ENSG00000104365,IKBKB,9.08231589518577
ENSG00000070501,POLB,18.227010333607705
ENSG00000078668,VDAC3,148.38714041262975
ENSG00000168575,SLC20A2,17.029607744082835
ENSG00000176209,SMIM19,43.02818824308828
ENSG00000131931,THAP1,18.16516267159057
ENSG00000120925,RNF170,9.113372446499096
ENSG00000168172,HOOK3,20.737282177796736
ENSG00000168522,FNTA,50.40080117238407
ENSG00000165102,HGSNAT,4.164497722690249
ENSG00000164808,SPIDR,7.136901668045938
ENSG00000221869,CEBPD,9.161151756211904
ENSG00000253729,PRKDC,174.10966267773898
ENSG00000104738,MCM4,53.628824424703275
ENSG00000169139,UBE2V2,131.0663443199083
ENSG00000168300,PCMTD1,13.084894846071503
ENSG00000232941,AC090186.1,1.9780634221102513
ENSG00000228801,RP11-110G21.1,8.110803264358674
ENSG00000023287,RB1CC1,48.04262679744748
ENSG00000047249,ATP6V1H,19.630925717335714
ENSG00000147509,RGS20,5.336683454311139
ENSG00000187735,TCEA1,230.91687296078203
ENSG00000120992,LYPLA1,171.92482102081607
ENSG00000137547,MRPL15,113.99692048439813
ENSG00000167904,TMEM68,25.008487025512256
ENSG00000137574,TGS1,34.9972826021938
ENSG00000254087,LYN,34.649289963118854
ENSG00000008988,RPS20,2867.787430570963
ENSG00000181690,PLAG1,4.699891432083215
